,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_n_estimators,param_min_child_weight,param_max_depth,param_grow_policy,param_colsample_bytree,param_booster,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
26,933.4805626869202,31.91868655469602,6.8553102016448975,0.05242378872086079,0.7,200,1,10,depthwise,0.7,gbtree,"{'subsample': 0.7, 'n_estimators': 200, 'min_child_weight': 1, 'max_depth': 10, 'grow_policy': 'depthwise', 'colsample_bytree': 0.7, 'booster': 'gbtree'}",0.9706473858467662,0.9706608695671859,0.9727232419123835,0.9713438324421118,0.0009754053235058459,8
27,919.770542383194,26.534113306120485,23.204433759053547,1.5865097741238692,0.7,200,3,10,depthwise,0.7,dart,"{'subsample': 0.7, 'n_estimators': 200, 'min_child_weight': 3, 'max_depth': 10, 'grow_policy': 'depthwise', 'colsample_bytree': 0.7, 'booster': 'dart'}",0.9706291638137228,0.970646554145683,0.9727001787410396,0.9713252989001484,0.0009722127814349122,9
28,497.3244246641795,9.65127599284785,2.2694305578867593,0.06365430483514231,0.1,300,1,5,depthwise,,gbtree,"{'subsample': 0.1, 'n_estimators': 300, 'min_child_weight': 1, 'max_depth': 5, 'grow_policy': 'depthwise', 'colsample_bytree': None, 'booster': 'gbtree'}",0.9839431091806928,0.9837404354334821,0.9834451319100195,0.9837095588413982,0.00020446737878507812,7
29,2139.4819498062134,7.157247647996526,28.193549235661823,2.2301401757935295,0.5,500,,10,depthwise,0.7,gbtree,"{'subsample': 0.5, 'n_estimators': 500, 'min_child_weight': None, 'max_depth': 10, 'grow_policy': 'depthwise', 'colsample_bytree': 0.7, 'booster': 'gbtree'}",0.9637855080728618,0.9637768035491234,0.9671800415704076,0.9649141177307975,0.0016022540533818924,11
30,335.5513153076172,15.704594245435947,1.5446203549702961,0.012489034533440363,0.1,200,3,5,lossguide,0.7,gbtree,"{'subsample': 0.1, 'n_estimators': 200, 'min_child_weight': 3, 'max_depth': 5, 'grow_policy': 'lossguide', 'colsample_bytree': 0.7, 'booster': 'gbtree'}",0.9458972877083001,0.9458576922375131,0.9508416375520633,0.9475322058326254,0.0023401774405006808,14
31,0.8256017367045084,0.04730534431796257,0.18116998672485352,0.016452478042289546,0.5,1000,,7,lossguide,0.1,gblinear,"{'subsample': 0.5, 'n_estimators': 1000, 'min_child_weight': None, 'max_depth': 7, 'grow_policy': 'lossguide', 'colsample_bytree': 0.1, 'booster': 'gblinear'}",0.4968364379029546,0.5171351847877345,0.48805785181356653,0.5006764915014185,0.012177365121458339,35
32,2977.5347200234733,106.19707001483977,14.772387027740479,0.9055645067130036,0.7,1000,3,7,depthwise,0.5,gbtree,"{'subsample': 0.7, 'n_estimators': 1000, 'min_child_weight': 3, 'max_depth': 7, 'grow_policy': 'depthwise', 'colsample_bytree': 0.5, 'booster': 'gbtree'}",0.8892497640908645,0.8892640720989662,0.8879299300692978,0.8888145887530428,0.0006255754256778944,23
33,567.5297246774038,1.5643855471958572,50.79166849454244,4.192020908203495,0.5,500,3,3,lossguide,0.1,dart,"{'subsample': 0.5, 'n_estimators': 500, 'min_child_weight': 3, 'max_depth': 3, 'grow_policy': 'lossguide', 'colsample_bytree': 0.1, 'booster': 'dart'}",0.46123705375288915,0.4611578495788763,0.44357085943355246,0.45532192092177265,0.008309318179018211,47
34,395.82480422655743,19.980213902543994,1.7740860780080159,0.048871363741773574,0.7,200,5,,lossguide,0.1,gbtree,"{'subsample': 0.7, 'n_estimators': 200, 'min_child_weight': 5, 'max_depth': None, 'grow_policy': 'lossguide', 'colsample_bytree': 0.1, 'booster': 'gbtree'}",0.4835628611570201,0.4835418122485552,0.467536221008381,0.47821363147131873,0.007550074234057855,42
35,830.108771721522,17.981871558618536,6.788171211878459,0.24739504134566218,,300,,10,lossguide,0.1,gbtree,"{'subsample': None, 'n_estimators': 300, 'min_child_weight': None, 'max_depth': 10, 'grow_policy': 'lossguide', 'colsample_bytree': 0.1, 'booster': 'gbtree'}",0.4372476400179194,0.437539009757141,0.4372137280568673,0.43733345927730927,0.00014600400701099748,49
36,0.9565028349558512,0.15275913944684788,0.22476998964945474,0.04790651474674789,,1000,1,10,depthwise,,gblinear,"{'subsample': None, 'n_estimators': 1000, 'min_child_weight': 1, 'max_depth': 10, 'grow_policy': 'depthwise', 'colsample_bytree': None, 'booster': 'gblinear'}",0.4815754870052362,0.4603003555536952,0.48401939130143845,0.47529841128678996,0.01065205532223747,43
37,1.1729950110117595,0.05819054280822732,0.2082075277964274,0.021490884549822387,0.5,300,3,7,lossguide,,gblinear,"{'subsample': 0.5, 'n_estimators': 300, 'min_child_weight': 3, 'max_depth': 7, 'grow_policy': 'lossguide', 'colsample_bytree': None, 'booster': 'gblinear'}",0.4872588306053205,0.5089683253826498,0.4847239690283085,0.49365037500542625,0.010880750085141647,38
38,2517.839118719101,30.37704805209494,106.81876174608867,6.114527459258651,0.5,1000,1,,depthwise,0.7,dart,"{'subsample': 0.5, 'n_estimators': 1000, 'min_child_weight': 1, 'max_depth': None, 'grow_policy': 'depthwise', 'colsample_bytree': 0.7, 'booster': 'dart'}",0.94764513516072,0.9475980175433383,0.9466673318495792,0.9473034948512126,0.00045024625924950534,15
39,0.7752431233723959,0.02233265486382276,0.1965022881825765,0.01999070907754113,0.1,500,1,5,lossguide,0.5,gblinear,"{'subsample': 0.1, 'n_estimators': 500, 'min_child_weight': 1, 'max_depth': 5, 'grow_policy': 'lossguide', 'colsample_bytree': 0.5, 'booster': 'gblinear'}",0.5135491472560171,0.5342706828600046,0.5232307139088797,0.5236835146749671,0.008465588416137308,29
40,2035.3607290585835,48.949696980010046,53.607010205586754,4.8150810908771495,,500,5,10,lossguide,0.5,dart,"{'subsample': None, 'n_estimators': 500, 'min_child_weight': 5, 'max_depth': 10, 'grow_policy': 'lossguide', 'colsample_bytree': 0.5, 'booster': 'dart'}",0.8924505187830893,0.8926760231990047,0.8927557102948753,0.8926274174256564,0.00012924745160257885,21
41,925.2160840034485,63.819587298641835,52.43014740943909,1.9121086313206552,0.1,500,1,,lossguide,0.5,dart,"{'subsample': 0.1, 'n_estimators': 500, 'min_child_weight': 1, 'max_depth': None, 'grow_policy': 'lossguide', 'colsample_bytree': 0.5, 'booster': 'dart'}",0.8839578947470219,0.8839391399050152,0.8880922918443821,0.8853297754988064,0.0019534090467188212,24
42,820.5718778769175,9.101216154977777,53.29751714070638,4.459825355196747,0.1,500,5,7,depthwise,0.1,dart,"{'subsample': 0.1, 'n_estimators': 500, 'min_child_weight': 5, 'max_depth': 7, 'grow_policy': 'depthwise', 'colsample_bytree': 0.1, 'booster': 'dart'}",0.47393262156567995,0.474049583228517,0.4559163611440672,0.467966188646088,0.008520648532789306,46
43,1084.4092067877452,43.90786263811515,3.8978962103525796,0.10567625331898743,,500,3,5,depthwise,0.7,gbtree,"{'subsample': None, 'n_estimators': 500, 'min_child_weight': 3, 'max_depth': 5, 'grow_policy': 'depthwise', 'colsample_bytree': 0.7, 'booster': 'gbtree'}",0.9303778061419584,0.9305079328231595,0.9310803015385103,0.9306553468345428,0.0003051481756002272,18
44,223.5994271437327,11.69895102067644,9.965734004974365,0.8185063047643197,0.1,100,,7,lossguide,,dart,"{'subsample': 0.1, 'n_estimators': 100, 'min_child_weight': None, 'max_depth': 7, 'grow_policy': 'lossguide', 'colsample_bytree': None, 'booster': 'dart'}",0.9949185064149321,0.9948194916276738,0.9938195432090645,0.9945191804172234,0.0004963669001214619,3
45,2282.4801454544067,102.98651152362719,51.24570425351461,4.538404533904628,0.7,500,1,10,lossguide,0.7,dart,"{'subsample': 0.7, 'n_estimators': 500, 'min_child_weight': 1, 'max_depth': 10, 'grow_policy': 'lossguide', 'colsample_bytree': 0.7, 'booster': 'dart'}",0.9637882475563404,0.9638067611916755,0.9672197135540881,0.9649382407673679,0.0016132625837272662,10
46,0.7038342952728271,0.05934083653715472,0.16952077547709146,0.011068518540051251,0.7,500,5,5,lossguide,0.7,gblinear,"{'subsample': 0.7, 'n_estimators': 500, 'min_child_weight': 5, 'max_depth': 5, 'grow_policy': 'lossguide', 'colsample_bytree': 0.7, 'booster': 'gblinear'}",0.5174131178860032,0.5384783842925811,0.5147967603661605,0.5235627541815816,0.010600891405098145,30
47,0.7094077269236246,0.10913416949947367,0.16468214988708496,0.013613245660539147,0.5,200,3,7,lossguide,0.5,gblinear,"{'subsample': 0.5, 'n_estimators': 200, 'min_child_weight': 3, 'max_depth': 7, 'grow_policy': 'lossguide', 'colsample_bytree': 0.5, 'booster': 'gblinear'}",0.5414095205443075,0.5409805379420266,0.5023756797415126,0.528255246075949,0.018300454853402412,27
48,2781.277220726013,101.7778023048325,61.47270671526591,8.487158641117173,0.7,1000,3,7,lossguide,,dart,"{'subsample': 0.7, 'n_estimators': 1000, 'min_child_weight': 3, 'max_depth': 7, 'grow_policy': 'lossguide', 'colsample_bytree': None, 'booster': 'dart'}",0.9945080371204957,0.9944132311488715,0.9943895404912743,0.9944369362535471,5.119773285980982e-05,4
49,1804.2229104042053,597.0544000861661,14.193616310755411,8.559386439106428,0.7,500,3,10,lossguide,,gbtree,"{'subsample': 0.7, 'n_estimators': 500, 'min_child_weight': 3, 'max_depth': 10, 'grow_policy': 'lossguide', 'colsample_bytree': None, 'booster': 'gbtree'}",0.9987765400539024,0.9987646919805163,0.9987694832122139,0.9987702384155442,4.866344267372949e-06,1
